filename	onset	offset	event_label
3727.wav	1.304961536	10	Vacuum_cleaner
3727.wav	1.721798238	3.242442112	Speech
3728.wav	5.984670912	10	Vacuum_cleaner
3728.wav	6.767548067	8.001629699	Dog
3728.wav	8.49601974	10	Dog
3729.wav	0.96715626	10	Vacuum_cleaner
3729.wav	1.551710823	2.685882823	Dog
3729.wav	4.89789309	7.667054088	Speech
3730.wav	4.662807862	10	Vacuum_cleaner
3732.wav	1.393876228	3.458502078	Speech
3732.wav	9.574599882	10	Speech
3732.wav	5.035528512	5.322739397	Dog
3732.wav	5.214077297	10	Vacuum_cleaner
3733.wav	7.879819267	10	Vacuum_cleaner
3734.wav	0.30452472	10	Vacuum_cleaner
3734.wav	3.290598714	4.216857217	Dog
3734.wav	5.616971075	7.349624075	Speech
3734.wav	9.014973014	9.421276869	Speech
3739.wav	2.859066242	9.415846242	Vacuum_cleaner
3739.wav	6.786654642	7.103253282	Speech
374.wav	0.181925019	1.025601528	Alarm_bell_ringing
374.wav	8.567552285	9.00447707	Alarm_bell_ringing
374.wav	1.364723833	1.777535624	Speech
374.wav	9.32367441	9.85156541	Speech
374.wav	4.029438669	6.072613272	Dog
374.wav	6.473666705	7.716614551	Dog
3740.wav	1.178791269	10	Vacuum_cleaner
3740.wav	2.986751791	3.507295791	Speech
3740.wav	4.87150375	6.018850689	Speech
3742.wav	4.414842938	7.968221623	Speech
3742.wav	8.170482599	10	Vacuum_cleaner
3744.wav	1.70150437	5.999350175	Vacuum_cleaner
3744.wav	8.414922952	10	Vacuum_cleaner
3744.wav	5.839867285	6.264583838	Speech
3744.wav	6.465861846	6.715861846	Speech
3744.wav	7.144380411	8.369210343	Blender
3745.wav	0.109290482	0.615821094	Speech
3745.wav	2.630475849	4.026936361	Speech
3745.wav	8.960260628	10	Vacuum_cleaner
3747.wav	0.021209452	1.343363452	Speech
3747.wav	8.765441686	10	Vacuum_cleaner
3748.wav	3.339968412	10	Vacuum_cleaner
3749.wav	2.730297804	10	Vacuum_cleaner
3749.wav	5.479151604	5.860058604	Speech
3749.wav	7.677494122	8.57388868	Speech
3749.wav	9.631159562	10	Speech
3750.wav	0.405957893	2.368519893	Speech
3750.wav	6.784185018	7.210443521	Speech
3750.wav	3.717937006	9.291497006	Vacuum_cleaner
3752.wav	3.408069312	7.705915117	Vacuum_cleaner
3752.wav	5.259279552	6.931569552	Dog
3753.wav	1.240305924	10	Vacuum_cleaner
3753.wav	2.094862864	2.633569864	Speech
3753.wav	4.619286746	7.369944342	Speech
3753.wav	9.047021612	10	Blender
3754.wav	0.38091475	10	Vacuum_cleaner
3754.wav	4.332584121	5.516507023	Speech
3755.wav	1.402305825	1.80860968	Speech
3755.wav	1.987539308	2.621779308	Speech
3755.wav	9.460939145	10	Speech
3755.wav	3.898107111	4.331871111	Dog
3755.wav	4.398032683	10	Vacuum_cleaner
3756.wav	6.469445032	10	Vacuum_cleaner
3757.wav	5.54683244	6.86898644	Speech
3757.wav	8.816958757	10	Speech
3757.wav	7.241499792	10	Vacuum_cleaner
3758.wav	0.781554707	10	Vacuum_cleaner
376.wav	2.296245519	5.849624204	Speech
376.wav	6.904793475	7.243750391	Speech
376.wav	3.482579647	3.793713434	Alarm_bell_ringing
376.wav	4.5979688	4.9508258	Alarm_bell_ringing
3760.wav	2.121607644	10	Vacuum_cleaner
3761.wav	3.709856044	6.460513641	Speech
3761.wav	9.330804888	10	Speech
3761.wav	3.785351911	10	Vacuum_cleaner
3762.wav	3.528860288	10	Vacuum_cleaner
3763.wav	8.209496344	10	Vacuum_cleaner
3764.wav	2.039531648	10	Vacuum_cleaner
3765.wav	1.140400852	7.697180852	Vacuum_cleaner
3765.wav	7.55942642	8.28899542	Speech
3768.wav	2.517167599	10	Vacuum_cleaner
3768.wav	2.666616222	3.628929147	Speech
3770.wav	5.276611655	5.526611655	Speech
3770.wav	5.677821416	10	Vacuum_cleaner
3771.wav	0.057032427	7.092678427	Vacuum_cleaner
3771.wav	4.597403147	5.079829147	Dog
3771.wav	5.409047551	6.090861551	Speech
3772.wav	4.280187418	10	Vacuum_cleaner
3772.wav	5.558350586	7.234155575	Speech
3773.wav	0.03317157	0.59090357	Speech
3773.wav	5.662646096	7.138972627	Speech
3773.wav	6.874382392	10	Vacuum_cleaner
3775.wav	7.941009473	9.475771377	Speech
3775.wav	9.473668649	10	Vacuum_cleaner
3776.wav	0.108889374	10	Vacuum_cleaner
3776.wav	0.301248292	1.855352292	Dog
3776.wav	7.446947585	8.499441585	Dog
3777.wav	1.696153091	10	Vacuum_cleaner
3777.wav	3.228392469	4.341544397	Dog
3777.wav	4.720646191	5.749580191	Speech
3778.wav	2.426221878	3.118534803	Speech
3778.wav	4.193475625	5.349053625	Speech
3778.wav	6.789088664	7.349224664	Speech
3778.wav	3.753139506	7.861325447	Vacuum_cleaner
3778.wav	9.570444783	10	Vacuum_cleaner
3779.wav	4.016917187	10	Vacuum_cleaner
3781.wav	5.446655062	10	Vacuum_cleaner
3782.wav	6.702632654	10	Vacuum_cleaner
3782.wav	8.719741148	10	Speech
3784.wav	2.442050787	3.581935792	Speech
3784.wav	7.513020308	8.314199308	Speech
3784.wav	4.949251289	10	Vacuum_cleaner
3785.wav	8.03857608	10	Vacuum_cleaner
3786.wav	3.320496449	10	Vacuum_cleaner
3787.wav	0.091367596	10	Vacuum_cleaner
3787.wav	0.4871122	0.788382041	Speech
3788.wav	7.36742616	10	Vacuum_cleaner
3792.wav	6.051990282	10	Vacuum_cleaner
3792.wav	8.713615768	10	Speech
3793.wav	5.056283183	10	Vacuum_cleaner
3795.wav	5.678827743	10	Vacuum_cleaner
3796.wav	6.546923519	10	Vacuum_cleaner
3796.wav	8.760969281	9.104778805	Speech
3799.wav	3.3534369	10	Vacuum_cleaner
38.wav	1.372863976	3.634564656	Alarm_bell_ringing
380.wav	4.670223588	5.159656588	Alarm_bell_ringing
380.wav	8.106496156	10	Alarm_bell_ringing
380.wav	5.186334858	6.721096763	Speech
3800.wav	0.682877464	10	Vacuum_cleaner
3802.wav	0.76623899	2.564220849	Speech
3802.wav	8.074316096	8.487127888	Speech
3802.wav	8.1068902	9.2410622	Dog
3802.wav	9.625693027	10	Vacuum_cleaner
3803.wav	3.387864499	4.922626404	Speech
3803.wav	6.452086056	7.086326056	Speech
3803.wav	9.410539385	10	Speech
3803.wav	8.232258986	10	Vacuum_cleaner
3804.wav	1.103231969	5.21141791	Vacuum_cleaner
3804.wav	8.15627902	10	Vacuum_cleaner
3804.wav	7.114875928	7.539592482	Speech
3804.wav	9.095123676	10	Speech
3805.wav	8.893825246	10	Vacuum_cleaner
3807.wav	4.18521296	10	Vacuum_cleaner
3808.wav	2.378388011	3.126347011	Dog
3808.wav	6.72526566	10	Vacuum_cleaner
3808.wav	8.184076797	9.105232797	Speech
3809.wav	0.15457125	1.54763225	Speech
3809.wav	9.64010159	10	Speech
3809.wav	0.459283243	10	Vacuum_cleaner
3810.wav	3.901249819	4.151249819	Dog
3810.wav	4.204086479	5.623950425	Speech
3810.wav	8.434765516	10	Vacuum_cleaner
3810.wav	9.074444037	10	Blender
3812.wav	1.654959014	2.182872846	Speech
3812.wav	1.659074852	10	Vacuum_cleaner
3814.wav	7.052755346	10	Vacuum_cleaner
3815.wav	2.006482724	10	Vacuum_cleaner
3816.wav	4.71912569	10	Vacuum_cleaner
3818.wav	1.622779647	10	Vacuum_cleaner
3819.wav	2.62318749	6.731373431	Vacuum_cleaner
3820.wav	2.30979672	2.97306172	Speech
3820.wav	3.617437567	4.006643567	Vacuum_cleaner
3820.wav	7.041860203	10	Vacuum_cleaner
3821.wav	7.24366665	10	Vacuum_cleaner
3822.wav	4.741231818	6.628283818	Speech
3822.wav	9.059053915	10	Vacuum_cleaner
3823.wav	1.614620602	10	Vacuum_cleaner
3823.wav	1.979455268	2.62981808	Speech
3825.wav	3.481608211	10	Vacuum_cleaner
3826.wav	2.652264973	4.487458284	Dog
3826.wav	7.410411972	8.137282721	Dog
3826.wav	8.938383228	10	Vacuum_cleaner
3826.wav	9.464573434	9.953643434	Speech
3827.wav	3.112766254	3.738548254	Speech
3827.wav	5.914647039	10	Vacuum_cleaner
3827.wav	6.750333545	7.166728103	Dog
3828.wav	4.263168611	4.602102611	Dog
3828.wav	5.867691035	10	Vacuum_cleaner
383.wav	4.505464997	6.672992997	Alarm_bell_ringing
383.wav	7.058157905	7.374166905	Alarm_bell_ringing
3831.wav	0.972046137	2.614132137	Speech
3831.wav	5.068320542	8.396698605	Speech
3831.wav	3.057282429	3.949323245	Dog
3831.wav	8.483151191	10	Vacuum_cleaner
3832.wav	0.352200021	10	Vacuum_cleaner
3834.wav	8.718816949	10	Vacuum_cleaner
3835.wav	9.039280458	10	Vacuum_cleaner
3836.wav	8.769804127	10	Vacuum_cleaner
3838.wav	1.634666538	2.16258037	Speech
3838.wav	7.612011096	10	Vacuum_cleaner
3839.wav	5.401531479	10	Vacuum_cleaner
3839.wav	6.3366151	7.1377941	Speech
384.wav	0.172033214	0.492055889	Alarm_bell_ringing
384.wav	6.706605785	7.022614785	Alarm_bell_ringing
3840.wav	6.89190164	10	Vacuum_cleaner
3841.wav	2.546368563	10	Vacuum_cleaner
3846.wav	5.033300691	10	Vacuum_cleaner
3848.wav	1.209704417	10	Vacuum_cleaner
3849.wav	2.767643941	8.341203941	Vacuum_cleaner
3849.wav	4.74767538	5.36032838	Speech
3849.wav	6.382297549	7.378213657	Speech
3850.wav	2.199764434	3.369923164	Dog
3850.wav	6.336614973	7.756478918	Speech
3850.wav	7.055661421	10	Vacuum_cleaner
3857.wav	1.444659134	7.018219134	Vacuum_cleaner
3857.wav	7.45587516	10	Vacuum_cleaner
3857.wav	5.624850151	6.105847883	Dog
3857.wav	6.903761356	9.336278356	Speech
3858.wav	8.673263968	10	Vacuum_cleaner
3859.wav	7.312500083	7.737216636	Speech
3859.wav	9.676649155	10	Vacuum_cleaner
386.wav	9.588521336	9.908793336	Alarm_bell_ringing
3860.wav	2.974538355	10	Vacuum_cleaner
3860.wav	7.815640597	8.952057597	Speech
3861.wav	9.084189143	10	Vacuum_cleaner
3862.wav	3.744681274	9.318241274	Vacuum_cleaner
3865.wav	3.28730338	10	Vacuum_cleaner
3866.wav	5.131002478	10	Vacuum_cleaner
3868.wav	2.162238049	2.412238049	Dog
3868.wav	6.907442559	10	Dog
3868.wav	7.161130608	10	Vacuum_cleaner
3869.wav	8.74202537	10	Vacuum_cleaner
3870.wav	2.120019763	2.597615763	Speech
3870.wav	2.964123861	4.185529757	Speech
3870.wav	2.979063305	10	Vacuum_cleaner
3871.wav	5.66026265	10	Vacuum_cleaner
3874.wav	0.448057513	1.823318284	Speech
3874.wav	4.981687438	10	Vacuum_cleaner
3876.wav	5.638743655	10	Vacuum_cleaner
3876.wav	6.970776992	9.489733908	Speech
3877.wav	6.322157739	10	Vacuum_cleaner
3878.wav	3.143335123	10	Vacuum_cleaner
3879.wav	4.100626834	10	Vacuum_cleaner
3879.wav	7.150070695	7.656601307	Speech
388.wav	6.581963236	6.899423236	Alarm_bell_ringing
3880.wav	4.472571418	10	Blender
3880.wav	9.568302555	10	Vacuum_cleaner
3883.wav	3.542056372	10	Vacuum_cleaner
3886.wav	3.920404783	10	Vacuum_cleaner
3886.wav	4.301361522	4.759003246	Dog
3888.wav	2.874134995	3.380665607	Speech
3888.wav	5.163118223	10	Vacuum_cleaner
3889.wav	7.736923639	10	Vacuum_cleaner
389.wav	1.46616101	1.86802001	Speech
389.wav	3.065536863	4.306216863	Speech
389.wav	7.298382058	8.319207573	Speech
389.wav	4.508402196	7.272357336	Alarm_bell_ringing
389.wav	8.169327028	10	Alarm_bell_ringing
3890.wav	2.45521234	10	Vacuum_cleaner
3890.wav	3.948492043	4.469036043	Speech
3893.wav	5.495135181	10	Vacuum_cleaner
3893.wav	7.952106885	8.202106885	Dog
3894.wav	1.75467662	2.41794162	Speech
3894.wav	3.072561379	3.474420379	Speech
3894.wav	6.59684352	7.973147374	Speech
3894.wav	9.262577393	10	Vacuum_cleaner
3895.wav	7.284758565	10	Vacuum_cleaner
3896.wav	2.54713779	10	Vacuum_cleaner
3897.wav	2.76988322	10	Vacuum_cleaner
3897.wav	5.104375709	5.529092263	Speech
3897.wav	8.632027115	9.056743668	Speech
3898.wav	1.608819861	8.644465861	Vacuum_cleaner
3898.wav	6.333600003	6.583600003	Speech
3900.wav	1.823542809	10	Vacuum_cleaner
3900.wav	4.034280332	4.447092124	Speech
3902.wav	1.652427567	5.760613508	Vacuum_cleaner
3902.wav	8.830609553	10	Vacuum_cleaner
3902.wav	1.946288424	4.577603424	Dog
3902.wav	9.553859027	10	Speech
3903.wav	6.268821972	10	Vacuum_cleaner
3904.wav	0	6.486625717	Vacuum_cleaner
3904.wav	0.488523316	0.965575316	Speech
3906.wav	0	1.435293339	Vacuum_cleaner
3906.wav	3.643771205	7.468759868	Dog
3906.wav	8.456382407	10	Dog
3906.wav	5.188321122	6.020067122	Speech
3906.wav	7.459351224	9.054611995	Speech
3908.wav	0	8.515214972	Vacuum_cleaner
3908.wav	7.613127528	9.587005079	Speech
3909.wav	0	1.213936146	Vacuum_cleaner
3909.wav	1.577032148	2.408778148	Speech
3909.wav	7.62397477	9.14739877	Speech
3909.wav	5.512959955	6.921100545	Dog
391.wav	0.967960826	1.563153569	Dog
391.wav	2.791806754	3.311874754	Alarm_bell_ringing
391.wav	7.200181386	7.685827386	Alarm_bell_ringing
391.wav	4.176595627	4.515552543	Speech
391.wav	4.675242314	5.830820314	Speech
391.wav	7.851277414	8.187037051	Speech
391.wav	8.880482234	9.612386996	Speech
391.wav	5.603637997	10	Running_water
3910.wav	0	3.580195511	Vacuum_cleaner
3910.wav	3.082132009	10	Vacuum_cleaner
3910.wav	5.453432778	7.191374471	Speech
3910.wav	7.410209578	7.660209578	Dog
3911.wav	0	9.268714796	Vacuum_cleaner
3912.wav	0	3.302503105	Vacuum_cleaner
3912.wav	2.445205899	3.151985899	Speech
3913.wav	0	6.383078011	Vacuum_cleaner
3913.wav	8.401095449	9.809236039	Dog
3913.wav	9.557974051	10	Speech
3914.wav	0	10	Vacuum_cleaner
3914.wav	6.792942532	7.357024165	Speech
3915.wav	0	3.501206326	Vacuum_cleaner
3916.wav	0	10	Vacuum_cleaner
3918.wav	0	5.911996193	Vacuum_cleaner
3918.wav	5.332598474	6.119401196	Speech
3918.wav	8.206124519	8.947802519	Dog
3919.wav	0	3.174389374	Vacuum_cleaner
392.wav	6.369260424	6.713069948	Speech
392.wav	7.019219876	7.335115567	Alarm_bell_ringing
392.wav	8.4555089	10	Alarm_bell_ringing
3920.wav	0	10	Vacuum_cleaner
3920.wav	5.844022565	10	Speech
3921.wav	0	10	Vacuum_cleaner
3921.wav	0.83244296	1.36033396	Speech
3921.wav	2.242871244	3.164027244	Speech
3921.wav	5.949722964	7.874711626	Speech
3922.wav	0	1.482046954	Vacuum_cleaner
3922.wav	1.784885009	2.448150009	Speech
3922.wav	4.683561863	7.162582263	Speech
3923.wav	0	8.158183903	Vacuum_cleaner
3923.wav	7.413550023	7.895273023	Dog
3925.wav	0	6.771131879	Vacuum_cleaner
3926.wav	0	2.007603938	Vacuum_cleaner
3926.wav	1.885463492	2.291767346	Speech
3927.wav	0	3.306247233	Vacuum_cleaner
3927.wav	0.615025028	3.046408028	Speech
3927.wav	5.577152132	7.464204132	Speech
3928.wav	0	1.139396173	Vacuum_cleaner
3928.wav	8.790302631	9.963590613	Speech
3929.wav	0	8.904064459	Vacuum_cleaner
3929.wav	0.915880705	1.536107463	Speech
3929.wav	5.995059636	6.880093636	Speech
3929.wav	8.997361849	9.455638493	Speech
3929.wav	9.72983881	10	Dog
3931.wav	0	0.566499377	Vacuum_cleaner
3932.wav	0	8.54402465	Vacuum_cleaner
3932.wav	8.730986955	8.980986955	Speech
3933.wav	0	9.62859964	Vacuum_cleaner
3933.wav	2.788226966	3.078611966	Dog
3933.wav	3.946792653	5.401191653	Speech
3933.wav	9.05944799	9.53704399	Speech
3934.wav	0	8.104673111	Vacuum_cleaner
3936.wav	0	10	Vacuum_cleaner
3936.wav	4.188553452	4.529347103	Dog
3937.wav	0	10	Vacuum_cleaner
3937.wav	8.146678896	8.405680896	Speech
3937.wav	9.068422454	9.688649211	Speech
3939.wav	0	10	Vacuum_cleaner
394.wav	3.500745936	5.892740936	Alarm_bell_ringing
3940.wav	0	10	Vacuum_cleaner
3941.wav	0	10	Vacuum_cleaner
3942.wav	0	10	Vacuum_cleaner
3942.wav	3.681200835	4.051245835	Dog
3942.wav	7.650795524	8.314060524	Speech
3943.wav	0	10	Vacuum_cleaner
3944.wav	0	10	Vacuum_cleaner
3944.wav	2.040752787	2.475151787	Speech
3944.wav	7.05024093	9.30497993	Dog
3945.wav	0	10	Vacuum_cleaner
3946.wav	0	10	Vacuum_cleaner
3947.wav	0	10	Vacuum_cleaner
3948.wav	0	10	Vacuum_cleaner
3948.wav	6.192917935	6.731624935	Speech
3949.wav	0	10	Vacuum_cleaner
3949.wav	3.141088162	4.253060952	Speech
3949.wav	8.283146173	8.542148173	Speech
3951.wav	0	10	Vacuum_cleaner
3952.wav	0	10	Vacuum_cleaner
3953.wav	0	10	Vacuum_cleaner
3953.wav	0.355004899	0.699653425	Speech
3953.wav	0.870598181	1.130711181	Dog
3953.wav	2.031961373	2.489421373	Dog
3953.wav	6.570974914	8.825713914	Dog
396.wav	4.630549435	4.963247435	Alarm_bell_ringing
396.wav	6.710137852	7.576146852	Alarm_bell_ringing
396.wav	8.095872376	10	Alarm_bell_ringing
400.wav	1.605238203	3.736802829	Speech
400.wav	4.36825035	10	Blender
400.wav	8.830541604	9.578863599	Dishes
401.wav	3.515813517	4.394180517	Blender
401.wav	5.910072568	6.470208568	Speech
401.wav	6.669461007	6.970730848	Speech
404.wav	1.604136795	10	Blender
405.wav	2.244992139	4.019731139	Blender
405.wav	4.934513481	6.144785481	Blender
405.wav	7.7375154	8.569352135	Blender
405.wav	5.068048577	5.318048577	Speech
405.wav	7.622859802	10	Speech
408.wav	2.715781516	3.520520516	Blender
408.wav	9.360227244	10	Blender
41.wav	6.097804372	6.417532263	Alarm_bell_ringing
412.wav	0.428371703	2.882634703	Blender
412.wav	4.350979317	4.600979317	Dishes
414.wav	3.599049296	7.202405868	Blender
414.wav	8.970813905	9.287412545	Speech
417.wav	1.768976422	10	Blender
417.wav	6.461142996	7.608489934	Speech
418.wav	4.411394473	4.817516473	Blender
418.wav	6.566120831	8.24192582	Speech
42.wav	1.564706014	1.884433905	Alarm_bell_ringing
42.wav	4.912713369	5.426908369	Alarm_bell_ringing
42.wav	8.65133814	10	Running_water
420.wav	0.555086795	0.805086795	Dishes
420.wav	6.992162623	7.426629623	Dishes
420.wav	2.975194687	3.490636687	Blender
420.wav	4.421207105	9.961751105	Blender
420.wav	6.09216962	6.81495862	Speech
420.wav	9.491956808	10	Speech
421.wav	5.608925749	10	Blender
423.wav	2.726956371	4.203282901	Speech
423.wav	5.605905764	10	Blender
423.wav	9.177928091	10	Frying
426.wav	5.733794132	6.828034132	Blender
426.wav	9.683477988	10	Blender
427.wav	4.252152864	5.122841227	Blender
427.wav	7.935334594	8.192794594	Dishes
429.wav	6.501451092	8.143537092	Speech
429.wav	6.852667495	10	Blender
43.wav	3.998811899	6.124094899	Alarm_bell_ringing
43.wav	7.336590349	7.616363349	Dog
430.wav	7.807054576	9.017326576	Blender
431.wav	7.021911523	10	Blender
431.wav	7.852008298	9.500398298	Speech
432.wav	7.228607165	7.724208072	Blender
435.wav	0.938610815	3.070175441	Speech
435.wav	4.409048853	4.969184853	Speech
435.wav	5.124895689	7.011947689	Speech
435.wav	2.553732104	3.461850018	Blender
438.wav	3.338181979	5.850290823	Blender
438.wav	6.849048068	8.444308839	Speech
439.wav	1.394872804	3.675290308	Speech
439.wav	6.121150061	6.401331061	Speech
439.wav	2.868092176	4.234077702	Dishes
439.wav	7.593641294	8.077292088	Blender
44.wav	8.355089489	10	Alarm_bell_ringing
445.wav	2.468346486	3.495920182	Blender
445.wav	9.077287355	9.554339355	Speech
446.wav	9.247866878	10	Blender
447.wav	2.598146961	5.110255804	Blender
448.wav	8.56232616	9.189673099	Blender
449.wav	0.340875185	0.590875185	Dishes
449.wav	2.940025323	10	Blender
45.wav	0.53108034	3.145650023	Alarm_bell_ringing
45.wav	4.661420329	5.020694329	Alarm_bell_ringing
45.wav	8.049961101	8.370097101	Alarm_bell_ringing
45.wav	8.826775315	9.452557315	Speech
450.wav	1.589397337	1.839397337	Dishes
450.wav	7.159394466	7.595358185	Dishes
450.wav	3.584825405	5.226911405	Speech
450.wav	6.288900555	9.039558151	Speech
450.wav	5.853258465	6.885843465	Blender
450.wav	9.225184802	10	Blender
451.wav	4.078690376	6.455152961	Blender
453.wav	8.653059778	10	Blender
454.wav	1.778983112	10	Running_water
454.wav	3.025563008	4.913590008	Blender
454.wav	8.450655024	9.265280874	Speech
458.wav	3.752182992	5.152182992	Dishes
458.wav	4.156970833	5.548489833	Blender
458.wav	7.096736157	8.527144157	Speech
459.wav	3.23324446	5.037167363	Blender
459.wav	6.1301619	6.625762807	Blender
46.wav	0.060295611	0.708572255	Cat
46.wav	1.086102597	10	Alarm_bell_ringing
462.wav	5.252952849	8.696263506	Blender
462.wav	7.477876274	8.138624274	Running_water
464.wav	0.54051426	2.216319249	Speech
464.wav	8.927427474	10	Speech
464.wav	2.203442862	3.495914518	Blender
464.wav	7.878915793	10	Blender
465.wav	2.235113196	3.527584852	Blender
465.wav	7.210382697	7.460382697	Dishes
466.wav	4.860901854	10	Blender
468.wav	2.597629828	2.847629828	Dishes
468.wav	6.118729275	6.698842275	Speech
468.wav	6.486760043	7.416850746	Blender
469.wav	1.97779718	10	Blender
469.wav	4.814130889	6.87875674	Speech
47.wav	0.06637145	1.49677945	Speech
47.wav	4.762009148	5.790943148	Speech
47.wav	3.240231444	3.490231444	Alarm_bell_ringing
47.wav	7.905840028	10	Alarm_bell_ringing
471.wav	2.690267976	3.11652648	Speech
471.wav	3.474831178	4.418026483	Speech
471.wav	9.547701147	10	Speech
471.wav	9.488836811	10	Blender
472.wav	1.514040409	10	Frying
472.wav	1.58327499	2.50443099	Speech
472.wav	5.298750738	7.305725635	Speech
472.wav	8.847158256	10	Blender
473.wav	5.146342346	6.076433049	Blender
474.wav	4.443587509	7.886898167	Blender
474.wav	5.545383258	6.186358258	Speech
477.wav	3.127620038	4.933198038	Blender
477.wav	7.227976425	7.477976425	Dishes
477.wav	7.925573534	8.951809362	Speech
478.wav	0.209154656	1.663553656	Speech
478.wav	7.655344471	8.617657396	Speech
478.wav	4.374614341	5.669988341	Blender
479.wav	0.404584346	3.260729346	Blender
479.wav	3.726171944	4.540797794	Speech
479.wav	5.906897891	7.477078891	Speech
479.wav	8.71944672	9.44180472	Speech
48.wav	1.28416763	1.595301417	Alarm_bell_ringing
48.wav	3.91749755	4.489674421	Alarm_bell_ringing
482.wav	0.820998622	1.437166423	Blender
484.wav	1.928719396	3.463481301	Speech
484.wav	2.600557773	10	Running_water
484.wav	7.791622497	10	Blender
486.wav	3.202648498	4.132739201	Blender
486.wav	4.895631571	6.786470571	Speech
486.wav	7.310041765	8.124667615	Speech
487.wav	0.608018303	2.699542834	Speech
487.wav	6.229312449	6.509493449	Speech
487.wav	9.154533931	10	Speech
487.wav	3.205457887	8.802691447	Blender
488.wav	5.549486737	6.582071737	Blender
488.wav	8.577432252	8.947976252	Dishes
488.wav	8.628249785	10	Speech
489.wav	4.461908711	5.263087711	Speech
489.wav	6.059578005	7.465065534	Blender
490.wav	3.509358031	4.939766031	Speech
490.wav	8.389210637	8.889119637	Blender
490.wav	9.347549299	9.974896238	Blender
491.wav	2.262928899	3.077554749	Speech
491.wav	7.939405547	8.771242282	Blender
492.wav	6.604689993	10	Blender
495.wav	1.684759515	2.22570824	Dishes
495.wav	9.532540858	10	Dishes
495.wav	2.254815909	2.504815909	Speech
495.wav	5.20951059	5.737424422	Speech
495.wav	6.158961103	7.538190103	Speech
495.wav	8.611278837	9.410507837	Blender
496.wav	1.657552598	3.545579598	Blender
496.wav	3.225648434	4.537145033	Speech
496.wav	8.724821943	9.245365943	Speech
497.wav	2.64393539	4.063799336	Speech
497.wav	4.045095206	10	Blender
498.wav	0.538902096	10	Blender
499.wav	1.527686528	2.671586528	Blender
499.wav	7.939319433	10	Blender
499.wav	7.31449493	8.78705693	Speech
50.wav	8.840734717	10	Alarm_bell_ringing
500.wav	2.357875482	3.931118112	Blender
500.wav	4.936340765	10	Blender
500.wav	6.919059017	7.325362871	Speech
501.wav	2.97329653	3.289895169	Speech
501.wav	5.132076453	6.497087453	Blender
501.wav	7.957117111	10	Blender
502.wav	0.394194865	2.295214865	Blender
502.wav	6.016385198	6.422507198	Blender
502.wav	1.115436329	1.886819329	Dishes
502.wav	5.620194219	5.943981068	Dishes
502.wav	2.483959611	2.733959611	Speech
502.wav	9.385840528	9.644842528	Speech
503.wav	0.555061395	1.398553395	Blender
503.wav	6.35281043	10	Blender
503.wav	5.266580582	6.067759582	Speech
504.wav	0.904269082	5.871071803	Speech
504.wav	9.544162744	9.803164744	Speech
504.wav	4.235594952	4.719245745	Blender
507.wav	0.536886892	1.912147663	Speech
507.wav	4.144474444	5.523703444	Speech
507.wav	8.198626838	9.840712838	Speech
507.wav	5.508977743	6.999022743	Blender
509.wav	1.013805074	2.817727977	Blender
509.wav	7.540295617	8.345034617	Blender
509.wav	9.12816746	10	Speech
51.wav	1.55853808	7.27908208	Alarm_bell_ringing
51.wav	9.119083303	10	Speech
513.wav	3.470770404	5.371790404	Blender
514.wav	0.844448084	1.094448084	Speech
514.wav	2.27393562	3.430806369	Speech
514.wav	4.133841852	5.606403852	Speech
514.wav	7.182761026	7.441763026	Speech
514.wav	0.893877912	2.383922912	Blender
514.wav	9.198609032	9.698518032	Blender
515.wav	2.493844224	4.166965036	Speech
515.wav	3.426376046	4.841274005	Dishes
515.wav	9.023492912	10	Blender
517.wav	3.868090791	4.383532791	Blender
520.wav	5.903386778	10	Blender
521.wav	1.596716705	2.971977475	Speech
521.wav	2.971368701	3.879486615	Blender
521.wav	6.504504535	10	Blender
526.wav	4.122708689	6.775792589	Blender
526.wav	4.698852576	4.955360513	Dishes
526.wav	9.657218957	10	Dishes
526.wav	5.418550931	8.063539593	Speech
526.wav	8.790187404	10	Speech
528.wav	0.188596353	10	Blender
528.wav	7.211897082	8.23813291	Speech
530.wav	4.433744239	5.466329239	Blender
534.wav	2.322612891	3.714880465	Speech
534.wav	2.821739904	4.722759904	Blender
536.wav	0.843741758	1.093741758	Dishes
536.wav	6.498602871	7.151686771	Dishes
536.wav	8.193336001	8.497735001	Dishes
536.wav	1.909277108	10	Blender
537.wav	2.248780088	7.514743807	Blender
537.wav	7.592770231	7.937418757	Speech
537.wav	9.57788688	10	Speech
539.wav	3.038630331	5.001192331	Speech
539.wav	5.250846165	5.94315909	Speech
539.wav	3.411269582	4.469319469	Blender
539.wav	5.158825876	6.302725876	Blender
539.wav	9.446232303	10	Blender
540.wav	1.077090371	1.489902163	Speech
540.wav	4.483211486	5.369628486	Speech
540.wav	7.186189308	7.806416065	Speech
540.wav	4.236118778	10	Blender
541.wav	3.797853524	5.320211524	Dishes
541.wav	7.96035596	9.009811743	Blender
542.wav	4.615868716	10	Blender
543.wav	0.434098707	3.087182607	Blender
543.wav	6.340472891	6.641742733	Speech
544.wav	3.704484715	10	Blender
545.wav	1.724711791	3.319972562	Speech
545.wav	4.70260528	5.352968092	Speech
545.wav	6.41430024	6.93484424	Speech
545.wav	3.723680694	7.436328157	Blender
545.wav	8.205684573	10	Blender
545.wav	7.99219068	8.520603379	Dishes
546.wav	3.323002583	3.94322934	Speech
